source,receiver,start,end,year,method,id
THOM,KHZ,244,274,2022,all,11780
THOM,KHZ,274,305,2022,all,11781
THOM,KHZ,305,335,2022,all,11782
THOM,KHZ,335,365,2022,all,11783
THOM,LTZ,1,32,2022,all,11784
THOM,LTZ,32,60,2022,all,11785
THOM,LTZ,60,91,2022,all,11786
THOM,LTZ,91,121,2022,all,11787
THOM,LTZ,121,152,2022,all,11788
THOM,LTZ,152,182,2022,all,11789
THOM,LTZ,182,213,2022,all,11790
THOM,LTZ,213,244,2022,all,11791
THOM,LTZ,244,274,2022,all,11792
THOM,LTZ,274,305,2022,all,11793
THOM,LTZ,305,335,2022,all,11794
THOM,LTZ,335,365,2022,all,11795
THOM,GVZ,1,32,2022,all,11796
THOM,GVZ,32,60,2022,all,11797
THOM,GVZ,60,91,2022,all,11798
THOM,GVZ,91,121,2022,all,11799
THOM,GVZ,121,152,2022,all,11800
THOM,GVZ,152,182,2022,all,11801
THOM,GVZ,182,213,2022,all,11802
THOM,GVZ,213,244,2022,all,11803
THOM,GVZ,244,274,2022,all,11804
THOM,GVZ,274,305,2022,all,11805
THOM,GVZ,305,335,2022,all,11806
THOM,GVZ,335,365,2022,all,11807
THOM,WVZ,1,32,2022,all,11808
THOM,WVZ,32,60,2022,all,11809
THOM,WVZ,60,91,2022,all,11810
THOM,WVZ,91,121,2022,all,11811
THOM,WVZ,121,152,2022,all,11812
THOM,WVZ,152,182,2022,all,11813
THOM,WVZ,182,213,2022,all,11814
THOM,WVZ,213,244,2022,all,11815
THOM,WVZ,244,274,2022,all,11816
THOM,WVZ,274,305,2022,all,11817
THOM,WVZ,305,335,2022,all,11818
THOM,WVZ,335,365,2022,all,11819
THOM,OXZ,1,32,2022,all,11820
THOM,OXZ,32,60,2022,all,11821
THOM,OXZ,60,91,2022,all,11822
THOM,OXZ,91,121,2022,all,11823
THOM,OXZ,121,152,2022,all,11824
THOM,OXZ,152,182,2022,all,11825
THOM,OXZ,182,213,2022,all,11826
THOM,OXZ,213,244,2022,all,11827
THOM,OXZ,244,274,2022,all,11828
THOM,OXZ,274,305,2022,all,11829
THOM,OXZ,305,335,2022,all,11830
THOM,OXZ,335,365,2022,all,11831
THOM,RPZ,1,32,2022,all,11832
THOM,RPZ,32,60,2022,all,11833
THOM,RPZ,60,91,2022,all,11834
THOM,RPZ,91,121,2022,all,11835
THOM,RPZ,121,152,2022,all,11836
THOM,RPZ,152,182,2022,all,11837
THOM,RPZ,182,213,2022,all,11838
THOM,RPZ,213,244,2022,all,11839
THOM,RPZ,244,274,2022,all,11840
THOM,RPZ,274,305,2022,all,11841
THOM,RPZ,305,335,2022,all,11842
THOM,RPZ,335,365,2022,all,11843
THOM,LBZ,1,32,2022,all,11844
THOM,LBZ,32,60,2022,all,11845
THOM,LBZ,60,91,2022,all,11846
THOM,LBZ,91,121,2022,all,11847
THOM,LBZ,121,152,2022,all,11848
THOM,LBZ,152,182,2022,all,11849
THOM,LBZ,182,213,2022,all,11850
THOM,LBZ,213,244,2022,all,11851
THOM,LBZ,244,274,2022,all,11852
THOM,LBZ,274,305,2022,all,11853
THOM,LBZ,305,335,2022,all,11854
THOM,LBZ,335,365,2022,all,11855
THOM,CVZ,1,32,2022,all,11856
THOM,CVZ,32,60,2022,all,11857
THOM,CVZ,60,91,2022,all,11858
THOM,CVZ,91,121,2022,all,11859
THOM,CVZ,121,152,2022,all,11860
THOM,CVZ,152,182,2022,all,11861
THOM,CVZ,182,213,2022,all,11862
THOM,CVZ,213,244,2022,all,11863
THOM,CVZ,244,274,2022,all,11864
THOM,CVZ,274,305,2022,all,11865
THOM,CVZ,305,335,2022,all,11866
THOM,CVZ,335,365,2022,all,11867
THOM,MSZ,1,32,2022,all,11868
THOM,MSZ,32,60,2022,all,11869
THOM,MSZ,60,91,2022,all,11870
THOM,MSZ,91,121,2022,all,11871
THOM,MSZ,121,152,2022,all,11872
THOM,MSZ,152,182,2022,all,11873
THOM,MSZ,182,213,2022,all,11874
THOM,MSZ,213,244,2022,all,11875
THOM,MSZ,244,274,2022,all,11876
THOM,MSZ,274,305,2022,all,11877
THOM,MSZ,305,335,2022,all,11878
THOM,MSZ,335,365,2022,all,11879
THOM,WKZ,1,32,2022,all,11880
THOM,WKZ,32,60,2022,all,11881
THOM,WKZ,60,91,2022,all,11882
THOM,WKZ,91,121,2022,all,11883
THOM,WKZ,121,152,2022,all,11884
THOM,WKZ,152,182,2022,all,11885
THOM,WKZ,182,213,2022,all,11886
THOM,WKZ,213,244,2022,all,11887
THOM,WKZ,244,274,2022,all,11888
THOM,WKZ,274,305,2022,all,11889
THOM,WKZ,305,335,2022,all,11890
THOM,WKZ,335,365,2022,all,11891
THOM,ODZ,1,32,2022,all,11892
THOM,ODZ,32,60,2022,all,11893
THOM,ODZ,60,91,2022,all,11894
THOM,ODZ,91,121,2022,all,11895
THOM,ODZ,121,152,2022,all,11896
THOM,ODZ,152,182,2022,all,11897
THOM,ODZ,182,213,2022,all,11898
THOM,ODZ,213,244,2022,all,11899
THOM,ODZ,244,274,2022,all,11900
THOM,ODZ,274,305,2022,all,11901
THOM,ODZ,305,335,2022,all,11902
THOM,ODZ,335,365,2022,all,11903
THOM,EAZ,1,32,2022,all,11904
THOM,EAZ,32,60,2022,all,11905
THOM,EAZ,60,91,2022,all,11906
THOM,EAZ,91,121,2022,all,11907
THOM,EAZ,121,152,2022,all,11908
THOM,EAZ,152,182,2022,all,11909
THOM,EAZ,182,213,2022,all,11910
THOM,EAZ,213,244,2022,all,11911
THOM,EAZ,244,274,2022,all,11912
THOM,EAZ,274,305,2022,all,11913
THOM,EAZ,305,335,2022,all,11914
THOM,EAZ,335,365,2022,all,11915
THOM,MLZ,1,32,2022,all,11916
THOM,MLZ,32,60,2022,all,11917
THOM,MLZ,60,91,2022,all,11918
THOM,MLZ,91,121,2022,all,11919
THOM,MLZ,121,152,2022,all,11920
THOM,MLZ,152,182,2022,all,11921
THOM,MLZ,182,213,2022,all,11922
THOM,MLZ,213,244,2022,all,11923
THOM,MLZ,244,274,2022,all,11924
THOM,MLZ,274,305,2022,all,11925
THOM,MLZ,305,335,2022,all,11926
THOM,MLZ,335,365,2022,all,11927
THOM,DCZ,1,32,2022,all,11928
THOM,DCZ,32,60,2022,all,11929
THOM,DCZ,60,91,2022,all,11930
THOM,DCZ,91,121,2022,all,11931
THOM,DCZ,121,152,2022,all,11932
THOM,DCZ,152,182,2022,all,11933
THOM,DCZ,182,213,2022,all,11934
THOM,DCZ,213,244,2022,all,11935
THOM,DCZ,244,274,2022,all,11936
THOM,DCZ,274,305,2022,all,11937
THOM,DCZ,305,335,2022,all,11938
THOM,DCZ,335,365,2022,all,11939
THOM,PYZ,1,32,2022,all,11940
THOM,PYZ,32,60,2022,all,11941
THOM,PYZ,60,91,2022,all,11942
THOM,PYZ,91,121,2022,all,11943
THOM,PYZ,121,152,2022,all,11944
THOM,PYZ,152,182,2022,all,11945
THOM,PYZ,182,213,2022,all,11946
THOM,PYZ,213,244,2022,all,11947
THOM,PYZ,244,274,2022,all,11948
THOM,PYZ,274,305,2022,all,11949
THOM,PYZ,305,335,2022,all,11950
THOM,PYZ,335,365,2022,all,11951
THOM,WHZ,1,32,2022,all,11952
THOM,WHZ,32,60,2022,all,11953
THOM,WHZ,60,91,2022,all,11954
THOM,WHZ,91,121,2022,all,11955
THOM,WHZ,121,152,2022,all,11956
THOM,WHZ,152,182,2022,all,11957
THOM,WHZ,182,213,2022,all,11958
THOM,WHZ,213,244,2022,all,11959
THOM,WHZ,244,274,2022,all,11960
THOM,WHZ,274,305,2022,all,11961
THOM,WHZ,305,335,2022,all,11962
THOM,WHZ,335,365,2022,all,11963
THOM,TUZ,1,32,2022,all,11964
THOM,TUZ,32,60,2022,all,11965
THOM,TUZ,60,91,2022,all,11966
THOM,TUZ,91,121,2022,all,11967
THOM,TUZ,121,152,2022,all,11968
THOM,TUZ,152,182,2022,all,11969
THOM,TUZ,182,213,2022,all,11970
THOM,TUZ,213,244,2022,all,11971
THOM,TUZ,244,274,2022,all,11972
THOM,TUZ,274,305,2022,all,11973
THOM,TUZ,305,335,2022,all,11974
THOM,TUZ,335,365,2022,all,11975
THOM,SYZ,1,32,2022,all,11976
THOM,SYZ,32,60,2022,all,11977
THOM,SYZ,60,91,2022,all,11978
THOM,SYZ,91,121,2022,all,11979
THOM,SYZ,121,152,2022,all,11980
THOM,SYZ,152,182,2022,all,11981
THOM,SYZ,182,213,2022,all,11982
THOM,SYZ,213,244,2022,all,11983
THOM,SYZ,244,274,2022,all,11984
THOM,SYZ,274,305,2022,all,11985
THOM,SYZ,305,335,2022,all,11986
THOM,SYZ,335,365,2022,all,11987
THOM,WEL,1,32,2022,all,11988
THOM,WEL,32,60,2022,all,11989
THOM,WEL,60,91,2022,all,11990
THOM,WEL,91,121,2022,all,11991
THOM,WEL,121,152,2022,all,11992
THOM,WEL,152,182,2022,all,11993
THOM,WEL,182,213,2022,all,11994
THOM,WEL,213,244,2022,all,11995
THOM,WEL,244,274,2022,all,11996
THOM,WEL,274,305,2022,all,11997
THOM,WEL,305,335,2022,all,11998
THOM,WEL,335,365,2022,all,11999
TURI2,MQZ,1,32,2022,all,12000
TURI2,MQZ,32,60,2022,all,12001
TURI2,MQZ,60,91,2022,all,12002
TURI2,MQZ,91,121,2022,all,12003
TURI2,MQZ,121,152,2022,all,12004
TURI2,MQZ,152,182,2022,all,12005
TURI2,MQZ,182,213,2022,all,12006
TURI2,MQZ,213,244,2022,all,12007
TURI2,MQZ,244,274,2022,all,12008
TURI2,MQZ,274,305,2022,all,12009
TURI2,MQZ,305,335,2022,all,12010
TURI2,MQZ,335,365,2022,all,12011
TURI2,OPZ,1,32,2022,all,12012
TURI2,OPZ,32,60,2022,all,12013
TURI2,OPZ,60,91,2022,all,12014
TURI2,OPZ,91,121,2022,all,12015
TURI2,OPZ,121,152,2022,all,12016
TURI2,OPZ,152,182,2022,all,12017
TURI2,OPZ,182,213,2022,all,12018
TURI2,OPZ,213,244,2022,all,12019
TURI2,OPZ,244,274,2022,all,12020
TURI2,OPZ,274,305,2022,all,12021
TURI2,OPZ,305,335,2022,all,12022
TURI2,OPZ,335,365,2022,all,12023
TURI2,QRZ,1,32,2022,all,12024
TURI2,QRZ,32,60,2022,all,12025
TURI2,QRZ,60,91,2022,all,12026
TURI2,QRZ,91,121,2022,all,12027
TURI2,QRZ,121,152,2022,all,12028
TURI2,QRZ,152,182,2022,all,12029
TURI2,QRZ,182,213,2022,all,12030
TURI2,QRZ,213,244,2022,all,12031
TURI2,QRZ,244,274,2022,all,12032
TURI2,QRZ,274,305,2022,all,12033
TURI2,QRZ,305,335,2022,all,12034
TURI2,QRZ,335,365,2022,all,12035
TURI2,NNZ,1,32,2022,all,12036
TURI2,NNZ,32,60,2022,all,12037
TURI2,NNZ,60,91,2022,all,12038
TURI2,NNZ,91,121,2022,all,12039
TURI2,NNZ,121,152,2022,all,12040
TURI2,NNZ,152,182,2022,all,12041
TURI2,NNZ,182,213,2022,all,12042
TURI2,NNZ,213,244,2022,all,12043
TURI2,NNZ,244,274,2022,all,12044
TURI2,NNZ,274,305,2022,all,12045
TURI2,NNZ,305,335,2022,all,12046
TURI2,NNZ,335,365,2022,all,12047
TURI2,DSZ,1,32,2022,all,12048
TURI2,DSZ,32,60,2022,all,12049
TURI2,DSZ,60,91,2022,all,12050
TURI2,DSZ,91,121,2022,all,12051
TURI2,DSZ,121,152,2022,all,12052
TURI2,DSZ,152,182,2022,all,12053
TURI2,DSZ,182,213,2022,all,12054
TURI2,DSZ,213,244,2022,all,12055
TURI2,DSZ,244,274,2022,all,12056
TURI2,DSZ,274,305,2022,all,12057
TURI2,DSZ,305,335,2022,all,12058
TURI2,DSZ,335,365,2022,all,12059
TURI2,THZ,1,32,2022,all,12060
TURI2,THZ,32,60,2022,all,12061
TURI2,THZ,60,91,2022,all,12062
TURI2,THZ,91,121,2022,all,12063
TURI2,THZ,121,152,2022,all,12064
TURI2,THZ,152,182,2022,all,12065
TURI2,THZ,182,213,2022,all,12066
TURI2,THZ,213,244,2022,all,12067
TURI2,THZ,244,274,2022,all,12068
TURI2,THZ,274,305,2022,all,12069
TURI2,THZ,305,335,2022,all,12070
TURI2,THZ,335,365,2022,all,12071
TURI2,KHZ,1,32,2022,all,12072
TURI2,KHZ,32,60,2022,all,12073
TURI2,KHZ,60,91,2022,all,12074
TURI2,KHZ,91,121,2022,all,12075
TURI2,KHZ,121,152,2022,all,12076
TURI2,KHZ,152,182,2022,all,12077
TURI2,KHZ,182,213,2022,all,12078
TURI2,KHZ,213,244,2022,all,12079
TURI2,KHZ,244,274,2022,all,12080
TURI2,KHZ,274,305,2022,all,12081
TURI2,KHZ,305,335,2022,all,12082
TURI2,KHZ,335,365,2022,all,12083
TURI2,LTZ,1,32,2022,all,12084
TURI2,LTZ,32,60,2022,all,12085
TURI2,LTZ,60,91,2022,all,12086
TURI2,LTZ,91,121,2022,all,12087
TURI2,LTZ,121,152,2022,all,12088
TURI2,LTZ,152,182,2022,all,12089
TURI2,LTZ,182,213,2022,all,12090
TURI2,LTZ,213,244,2022,all,12091
TURI2,LTZ,244,274,2022,all,12092
TURI2,LTZ,274,305,2022,all,12093
TURI2,LTZ,305,335,2022,all,12094
TURI2,LTZ,335,365,2022,all,12095
TURI2,GVZ,1,32,2022,all,12096
TURI2,GVZ,32,60,2022,all,12097
TURI2,GVZ,60,91,2022,all,12098
TURI2,GVZ,91,121,2022,all,12099
TURI2,GVZ,121,152,2022,all,12100
TURI2,GVZ,152,182,2022,all,12101
TURI2,GVZ,182,213,2022,all,12102
TURI2,GVZ,213,244,2022,all,12103
TURI2,GVZ,244,274,2022,all,12104
TURI2,GVZ,274,305,2022,all,12105
TURI2,GVZ,305,335,2022,all,12106
TURI2,GVZ,335,365,2022,all,12107
TURI2,WVZ,1,32,2022,all,12108
TURI2,WVZ,32,60,2022,all,12109
TURI2,WVZ,60,91,2022,all,12110
TURI2,WVZ,91,121,2022,all,12111
TURI2,WVZ,121,152,2022,all,12112
TURI2,WVZ,152,182,2022,all,12113
TURI2,WVZ,182,213,2022,all,12114
TURI2,WVZ,213,244,2022,all,12115
TURI2,WVZ,244,274,2022,all,12116
TURI2,WVZ,274,305,2022,all,12117
TURI2,WVZ,305,335,2022,all,12118
TURI2,WVZ,335,365,2022,all,12119
TURI2,OXZ,1,32,2022,all,12120
TURI2,OXZ,32,60,2022,all,12121
TURI2,OXZ,60,91,2022,all,12122
TURI2,OXZ,91,121,2022,all,12123
TURI2,OXZ,121,152,2022,all,12124
TURI2,OXZ,152,182,2022,all,12125
TURI2,OXZ,182,213,2022,all,12126
TURI2,OXZ,213,244,2022,all,12127
TURI2,OXZ,244,274,2022,all,12128
TURI2,OXZ,274,305,2022,all,12129
TURI2,OXZ,305,335,2022,all,12130
TURI2,OXZ,335,365,2022,all,12131
TURI2,RPZ,1,32,2022,all,12132
TURI2,RPZ,32,60,2022,all,12133
TURI2,RPZ,60,91,2022,all,12134
TURI2,RPZ,91,121,2022,all,12135
TURI2,RPZ,121,152,2022,all,12136
TURI2,RPZ,152,182,2022,all,12137
TURI2,RPZ,182,213,2022,all,12138
TURI2,RPZ,213,244,2022,all,12139
TURI2,RPZ,244,274,2022,all,12140
TURI2,RPZ,274,305,2022,all,12141
TURI2,RPZ,305,335,2022,all,12142
TURI2,RPZ,335,365,2022,all,12143
TURI2,LBZ,1,32,2022,all,12144
TURI2,LBZ,32,60,2022,all,12145
TURI2,LBZ,60,91,2022,all,12146
TURI2,LBZ,91,121,2022,all,12147
TURI2,LBZ,121,152,2022,all,12148
TURI2,LBZ,152,182,2022,all,12149
TURI2,LBZ,182,213,2022,all,12150
TURI2,LBZ,213,244,2022,all,12151
TURI2,LBZ,244,274,2022,all,12152
TURI2,LBZ,274,305,2022,all,12153
TURI2,LBZ,305,335,2022,all,12154
TURI2,LBZ,335,365,2022,all,12155
TURI2,CVZ,1,32,2022,all,12156
TURI2,CVZ,32,60,2022,all,12157
TURI2,CVZ,60,91,2022,all,12158
TURI2,CVZ,91,121,2022,all,12159
TURI2,CVZ,121,152,2022,all,12160
TURI2,CVZ,152,182,2022,all,12161
TURI2,CVZ,182,213,2022,all,12162
TURI2,CVZ,213,244,2022,all,12163
TURI2,CVZ,244,274,2022,all,12164
TURI2,CVZ,274,305,2022,all,12165
TURI2,CVZ,305,335,2022,all,12166
TURI2,CVZ,335,365,2022,all,12167
TURI2,MSZ,1,32,2022,all,12168
TURI2,MSZ,32,60,2022,all,12169
TURI2,MSZ,60,91,2022,all,12170
TURI2,MSZ,91,121,2022,all,12171
TURI2,MSZ,121,152,2022,all,12172
TURI2,MSZ,152,182,2022,all,12173
TURI2,MSZ,182,213,2022,all,12174
TURI2,MSZ,213,244,2022,all,12175
TURI2,MSZ,244,274,2022,all,12176
TURI2,MSZ,274,305,2022,all,12177
TURI2,MSZ,305,335,2022,all,12178
TURI2,MSZ,335,365,2022,all,12179
TURI2,WKZ,1,32,2022,all,12180
TURI2,WKZ,32,60,2022,all,12181
TURI2,WKZ,60,91,2022,all,12182
TURI2,WKZ,91,121,2022,all,12183
TURI2,WKZ,121,152,2022,all,12184
TURI2,WKZ,152,182,2022,all,12185
TURI2,WKZ,182,213,2022,all,12186
TURI2,WKZ,213,244,2022,all,12187
TURI2,WKZ,244,274,2022,all,12188
TURI2,WKZ,274,305,2022,all,12189
TURI2,WKZ,305,335,2022,all,12190
TURI2,WKZ,335,365,2022,all,12191
TURI2,ODZ,1,32,2022,all,12192
TURI2,ODZ,32,60,2022,all,12193
TURI2,ODZ,60,91,2022,all,12194
TURI2,ODZ,91,121,2022,all,12195
TURI2,ODZ,121,152,2022,all,12196
TURI2,ODZ,152,182,2022,all,12197
TURI2,ODZ,182,213,2022,all,12198
TURI2,ODZ,213,244,2022,all,12199
TURI2,ODZ,244,274,2022,all,12200
TURI2,ODZ,274,305,2022,all,12201
TURI2,ODZ,305,335,2022,all,12202
TURI2,ODZ,335,365,2022,all,12203
TURI2,EAZ,1,32,2022,all,12204
TURI2,EAZ,32,60,2022,all,12205
TURI2,EAZ,60,91,2022,all,12206
TURI2,EAZ,91,121,2022,all,12207
TURI2,EAZ,121,152,2022,all,12208
TURI2,EAZ,152,182,2022,all,12209
TURI2,EAZ,182,213,2022,all,12210
TURI2,EAZ,213,244,2022,all,12211
TURI2,EAZ,244,274,2022,all,12212
TURI2,EAZ,274,305,2022,all,12213
TURI2,EAZ,305,335,2022,all,12214
TURI2,EAZ,335,365,2022,all,12215
TURI2,MLZ,1,32,2022,all,12216
TURI2,MLZ,32,60,2022,all,12217
TURI2,MLZ,60,91,2022,all,12218
TURI2,MLZ,91,121,2022,all,12219
TURI2,MLZ,121,152,2022,all,12220
TURI2,MLZ,152,182,2022,all,12221
TURI2,MLZ,182,213,2022,all,12222
TURI2,MLZ,213,244,2022,all,12223
TURI2,MLZ,244,274,2022,all,12224
TURI2,MLZ,274,305,2022,all,12225
TURI2,MLZ,305,335,2022,all,12226
TURI2,MLZ,335,365,2022,all,12227
TURI2,DCZ,1,32,2022,all,12228
TURI2,DCZ,32,60,2022,all,12229
TURI2,DCZ,60,91,2022,all,12230
TURI2,DCZ,91,121,2022,all,12231
TURI2,DCZ,121,152,2022,all,12232
TURI2,DCZ,152,182,2022,all,12233
TURI2,DCZ,182,213,2022,all,12234
TURI2,DCZ,213,244,2022,all,12235
TURI2,DCZ,244,274,2022,all,12236
TURI2,DCZ,274,305,2022,all,12237
TURI2,DCZ,305,335,2022,all,12238
TURI2,DCZ,335,365,2022,all,12239
TURI2,PYZ,1,32,2022,all,12240
TURI2,PYZ,32,60,2022,all,12241
TURI2,PYZ,60,91,2022,all,12242
TURI2,PYZ,91,121,2022,all,12243
TURI2,PYZ,121,152,2022,all,12244
TURI2,PYZ,152,182,2022,all,12245
TURI2,PYZ,182,213,2022,all,12246
TURI2,PYZ,213,244,2022,all,12247
TURI2,PYZ,244,274,2022,all,12248
TURI2,PYZ,274,305,2022,all,12249
TURI2,PYZ,305,335,2022,all,12250
TURI2,PYZ,335,365,2022,all,12251
TURI2,WHZ,1,32,2022,all,12252
TURI2,WHZ,32,60,2022,all,12253
TURI2,WHZ,60,91,2022,all,12254
TURI2,WHZ,91,121,2022,all,12255
TURI2,WHZ,121,152,2022,all,12256
TURI2,WHZ,152,182,2022,all,12257
TURI2,WHZ,182,213,2022,all,12258
TURI2,WHZ,213,244,2022,all,12259
TURI2,WHZ,244,274,2022,all,12260
TURI2,WHZ,274,305,2022,all,12261
TURI2,WHZ,305,335,2022,all,12262
TURI2,WHZ,335,365,2022,all,12263
TURI2,TUZ,1,32,2022,all,12264
TURI2,TUZ,32,60,2022,all,12265
TURI2,TUZ,60,91,2022,all,12266
TURI2,TUZ,91,121,2022,all,12267
TURI2,TUZ,121,152,2022,all,12268
TURI2,TUZ,152,182,2022,all,12269
TURI2,TUZ,182,213,2022,all,12270
TURI2,TUZ,213,244,2022,all,12271
TURI2,TUZ,244,274,2022,all,12272
TURI2,TUZ,274,305,2022,all,12273
TURI2,TUZ,305,335,2022,all,12274
TURI2,TUZ,335,365,2022,all,12275
TURI2,SYZ,1,32,2022,all,12276
TURI2,SYZ,32,60,2022,all,12277
TURI2,SYZ,60,91,2022,all,12278
TURI2,SYZ,91,121,2022,all,12279
TURI2,SYZ,121,152,2022,all,12280
TURI2,SYZ,152,182,2022,all,12281
TURI2,SYZ,182,213,2022,all,12282
TURI2,SYZ,213,244,2022,all,12283
TURI2,SYZ,244,274,2022,all,12284
TURI2,SYZ,274,305,2022,all,12285
TURI2,SYZ,305,335,2022,all,12286
TURI2,SYZ,335,365,2022,all,12287
TURI2,WEL,1,32,2022,all,12288
TURI2,WEL,32,60,2022,all,12289
TURI2,WEL,60,91,2022,all,12290
TURI2,WEL,91,121,2022,all,12291
TURI2,WEL,121,152,2022,all,12292
TURI2,WEL,152,182,2022,all,12293
TURI2,WEL,182,213,2022,all,12294
TURI2,WEL,213,244,2022,all,12295
TURI2,WEL,244,274,2022,all,12296
TURI2,WEL,274,305,2022,all,12297
TURI2,WEL,305,335,2022,all,12298
TURI2,WEL,335,365,2022,all,12299
WANG,MQZ,1,32,2022,all,12300
WANG,MQZ,32,60,2022,all,12301
WANG,MQZ,60,91,2022,all,12302
WANG,MQZ,91,121,2022,all,12303
WANG,MQZ,121,152,2022,all,12304
WANG,MQZ,152,182,2022,all,12305
WANG,MQZ,182,213,2022,all,12306
WANG,MQZ,213,244,2022,all,12307
WANG,MQZ,244,274,2022,all,12308
WANG,MQZ,274,305,2022,all,12309
WANG,MQZ,305,335,2022,all,12310
WANG,MQZ,335,365,2022,all,12311
WANG,OPZ,1,32,2022,all,12312
WANG,OPZ,32,60,2022,all,12313
WANG,OPZ,60,91,2022,all,12314
WANG,OPZ,91,121,2022,all,12315
WANG,OPZ,121,152,2022,all,12316
WANG,OPZ,152,182,2022,all,12317
WANG,OPZ,182,213,2022,all,12318
WANG,OPZ,213,244,2022,all,12319
WANG,OPZ,244,274,2022,all,12320
WANG,OPZ,274,305,2022,all,12321
WANG,OPZ,305,335,2022,all,12322
WANG,OPZ,335,365,2022,all,12323
WANG,QRZ,1,32,2022,all,12324
WANG,QRZ,32,60,2022,all,12325
WANG,QRZ,60,91,2022,all,12326
WANG,QRZ,91,121,2022,all,12327
WANG,QRZ,121,152,2022,all,12328
WANG,QRZ,152,182,2022,all,12329
WANG,QRZ,182,213,2022,all,12330
WANG,QRZ,213,244,2022,all,12331
WANG,QRZ,244,274,2022,all,12332
WANG,QRZ,274,305,2022,all,12333
WANG,QRZ,305,335,2022,all,12334
WANG,QRZ,335,365,2022,all,12335
WANG,NNZ,1,32,2022,all,12336
WANG,NNZ,32,60,2022,all,12337
WANG,NNZ,60,91,2022,all,12338
WANG,NNZ,91,121,2022,all,12339
WANG,NNZ,121,152,2022,all,12340
WANG,NNZ,152,182,2022,all,12341
WANG,NNZ,182,213,2022,all,12342
WANG,NNZ,213,244,2022,all,12343
WANG,NNZ,244,274,2022,all,12344
WANG,NNZ,274,305,2022,all,12345
WANG,NNZ,305,335,2022,all,12346
WANG,NNZ,335,365,2022,all,12347
WANG,DSZ,1,32,2022,all,12348
WANG,DSZ,32,60,2022,all,12349
WANG,DSZ,60,91,2022,all,12350
WANG,DSZ,91,121,2022,all,12351
WANG,DSZ,121,152,2022,all,12352
WANG,DSZ,152,182,2022,all,12353
WANG,DSZ,182,213,2022,all,12354
WANG,DSZ,213,244,2022,all,12355
WANG,DSZ,244,274,2022,all,12356
WANG,DSZ,274,305,2022,all,12357
WANG,DSZ,305,335,2022,all,12358
WANG,DSZ,335,365,2022,all,12359
WANG,THZ,1,32,2022,all,12360
WANG,THZ,32,60,2022,all,12361
WANG,THZ,60,91,2022,all,12362
WANG,THZ,91,121,2022,all,12363
WANG,THZ,121,152,2022,all,12364
WANG,THZ,152,182,2022,all,12365
WANG,THZ,182,213,2022,all,12366
WANG,THZ,213,244,2022,all,12367
WANG,THZ,244,274,2022,all,12368
WANG,THZ,274,305,2022,all,12369
WANG,THZ,305,335,2022,all,12370
WANG,THZ,335,365,2022,all,12371
WANG,KHZ,1,32,2022,all,12372
WANG,KHZ,32,60,2022,all,12373
WANG,KHZ,60,91,2022,all,12374
WANG,KHZ,91,121,2022,all,12375
WANG,KHZ,121,152,2022,all,12376
WANG,KHZ,152,182,2022,all,12377
WANG,KHZ,182,213,2022,all,12378
WANG,KHZ,213,244,2022,all,12379
WANG,KHZ,244,274,2022,all,12380
WANG,KHZ,274,305,2022,all,12381
WANG,KHZ,305,335,2022,all,12382
WANG,KHZ,335,365,2022,all,12383
WANG,LTZ,1,32,2022,all,12384
WANG,LTZ,32,60,2022,all,12385
WANG,LTZ,60,91,2022,all,12386
WANG,LTZ,91,121,2022,all,12387
WANG,LTZ,121,152,2022,all,12388
WANG,LTZ,152,182,2022,all,12389
WANG,LTZ,182,213,2022,all,12390
WANG,LTZ,213,244,2022,all,12391
WANG,LTZ,244,274,2022,all,12392
WANG,LTZ,274,305,2022,all,12393
WANG,LTZ,305,335,2022,all,12394
WANG,LTZ,335,365,2022,all,12395
WANG,GVZ,1,32,2022,all,12396
WANG,GVZ,32,60,2022,all,12397
WANG,GVZ,60,91,2022,all,12398
WANG,GVZ,91,121,2022,all,12399
WANG,GVZ,121,152,2022,all,12400
WANG,GVZ,152,182,2022,all,12401
WANG,GVZ,182,213,2022,all,12402
WANG,GVZ,213,244,2022,all,12403
WANG,GVZ,244,274,2022,all,12404
WANG,GVZ,274,305,2022,all,12405
WANG,GVZ,305,335,2022,all,12406
WANG,GVZ,335,365,2022,all,12407
WANG,WVZ,1,32,2022,all,12408
WANG,WVZ,32,60,2022,all,12409
WANG,WVZ,60,91,2022,all,12410
WANG,WVZ,91,121,2022,all,12411
WANG,WVZ,121,152,2022,all,12412
WANG,WVZ,152,182,2022,all,12413
WANG,WVZ,182,213,2022,all,12414
WANG,WVZ,213,244,2022,all,12415
WANG,WVZ,244,274,2022,all,12416
WANG,WVZ,274,305,2022,all,12417
WANG,WVZ,305,335,2022,all,12418
WANG,WVZ,335,365,2022,all,12419
WANG,OXZ,1,32,2022,all,12420
WANG,OXZ,32,60,2022,all,12421
WANG,OXZ,60,91,2022,all,12422
WANG,OXZ,91,121,2022,all,12423
WANG,OXZ,121,152,2022,all,12424
WANG,OXZ,152,182,2022,all,12425
WANG,OXZ,182,213,2022,all,12426
WANG,OXZ,213,244,2022,all,12427
WANG,OXZ,244,274,2022,all,12428
WANG,OXZ,274,305,2022,all,12429
WANG,OXZ,305,335,2022,all,12430
WANG,OXZ,335,365,2022,all,12431
WANG,RPZ,1,32,2022,all,12432
